Voltage(V),chargeCapacity,Current(A),Temperature (C)_1,Temperature (C)_2
3.31576705,0.043654333,-0.05001336,30.9309845,30.33738899
3.31576705,0.043654333,-0.050009843,30.85654259,30.56145668
3.31576705,0.043654333,-0.050009843,30.9309845,30.48677444
3.31576705,0.043654333,-0.05001336,30.85654259,30.38162041
3.31576705,0.043654333,-0.050009843,30.82608986,30.53099823
3.31576705,0.043654333,-0.05001336,30.79563904,30.48677444
3.31576705,0.043654333,-0.050009843,30.82608986,30.53099823
3.31576705,0.043654333,-0.050009843,30.85654259,30.5752182
3.31576705,0.043654333,-0.050009843,30.82608986,30.60567665
3.31576705,0.043654333,-0.050009843,30.79563904,30.50053596
3.31576705,0.043654333,-0.050009843,30.83963394,30.60567665
3.31576705,0.043654333,-0.05001336,30.7651844,30.5752182
3.31576705,0.043654333,-0.050009843,30.83963394,30.50053596
3.315459251,0.043654333,-0.05001336,30.94452667,30.54475975
3.315459251,0.043654333,-0.05001336,30.88362694,30.5752182
3.316074848,0.043654333,-0.050009843,31.01896477,30.45337677
3.31576705,0.043654333,-0.05001336,30.6738224,30.54475975
3.31576705,0.043654333,-0.050009843,30.71782494,30.5752182
3.31576705,0.043654333,-0.050009843,30.8227272,30.51429749
3.31576705,0.043654333,-0.050009843,30.8227272,30.55852127
3.31576705,0.043654333,-0.05001336,30.79227829,30.48383713
3.31576705,0.043654333,-0.05001336,30.6738224,30.39245605
3.315459251,0.043654333,-0.05001336,30.89717102,30.46714783
3.31576705,0.043654333,-0.05001336,30.86672783,30.42291641
3.31576705,0.043654333,-0.05001336,30.76182747,30.43669128
3.315459251,0.043654333,-0.05001336,30.88027763,30.49760437
3.31576705,0.043654333,-0.05001336,30.68737221,30.46714783
3.315459251,0.043654333,-0.050009843,30.84983253,30.3619957
3.315459251,0.043654333,-0.050009843,30.77538109,30.43669128
3.31576705,0.043654333,-0.05001336,30.80583,30.39245605
3.31576705,0.043654333,-0.05001336,30.80583,30.3619957
3.31576705,0.043654333,-0.05001336,30.84983253,30.3619957
3.315459251,0.043654333,-0.05001336,30.84983253,30.43669128
3.315459251,0.043654333,-0.05001336,30.88027763,30.4809227
3.315459251,0.043654333,-0.050009843,30.81938744,30.45046616
3.315459251,0.043654333,-0.050009843,30.74493408,30.4809227
3.315459251,0.043654333,-0.05001336,30.77538109,30.4809227
3.31576705,0.043654333,-0.05001336,30.81938744,30.45046616
3.31576705,0.043654333,-0.050009843,30.78894234,30.55560684
3.315459251,0.043654333,-0.050009843,30.81938744,30.45046616
3.315459251,0.043654333,-0.05001336,30.78894234,30.52515221
3.31576705,0.043654333,-0.05001336,30.81938744,30.42001152
3.315459251,0.043654333,-0.050009843,30.71449089,30.37577438
3.31576705,0.043654333,-0.05001336,30.86338997,30.52515221
3.315459251,0.043654333,-0.05001336,30.78894234,30.49469948
3.31576705,0.043654333,-0.050009843,30.86338997,30.49469948
3.315459251,0.043654333,-0.050016876,30.78894234,30.42001152
3.31576705,0.043654333,-0.05001336,30.78894234,30.34531593
3.31576705,0.043654333,-0.05001336,30.86338997,30.42001152
3.315459251,0.043654333,-0.05001336,30.93783188,30.49469948
3.315459251,0.043654333,-0.050009843,30.83294678,30.49469948
3.315459251,0.043654333,-0.050009843,30.90739059,30.46424675
3.31576705,0.043654333,-0.050009843,30.90739059,30.46424675
3.315459251,0.043654333,-0.050009843,30.93783188,30.56938171
3.315459251,0.043654333,-0.050009843,30.87694931,30.53893089
3.31576705,0.043654333,-0.05001336,30.95139313,30.53893089
3.31576705,0.043654333,-0.050009843,30.90739059,30.53893089
3.31576705,0.043654333,-0.05001336,30.90739059,30.53893089
3.31576705,0.043654333,-0.05001336,30.80250359,30.50847816
3.315459251,0.043654333,-0.050009843,30.87694931,30.50847816
3.315459251,0.043654333,-0.05001336,30.84650612,30.47802544
3.31576705,0.043654333,-0.05001336,30.92095184,30.47802544
3.315459251,0.043654333,-0.050009843,30.92095184,30.55270958
3.31576705,0.043654333,-0.050009843,30.89051437,30.47802544
3.315459251,0.043654333,-0.050009843,30.81606674,30.59694481
3.31576705,0.043654333,-0.050009843,30.81606674,30.44757462
3.31576705,0.043654333,-0.05001336,30.81606674,30.52226067
3.315459251,0.043654333,-0.050009843,30.81606674,30.62739182
3.315459251,0.043654333,-0.05001336,30.89051437,30.52226067
3.315459251,0.043654333,-0.050009843,30.89051437,30.59694481
3.31576705,0.043654333,-0.050009843,30.78562546,30.5664959
3.315459251,0.043654333,-0.050009843,30.78562546,30.5664959
3.315459251,0.043654333,-0.050009843,30.93451691,30.49181175
3.31576705,0.043654333,-0.050009843,30.90407944,30.49181175
3.315459251,0.043654333,-0.05001336,30.79919624,30.64117432
3.315459251,0.043654333,-0.050006326,30.82963562,30.49181175
3.315459251,0.043654333,-0.05001336,30.76875496,30.40045929
3.315459251,0.043654333,-0.05001336,30.87364388,30.58028412
3.315459251,0.043654333,-0.05001336,30.87364388,30.40045929
3.31576705,0.043654333,-0.050009843,30.78232956,30.47515106
3.315459251,0.043654333,-0.050009843,30.70787811,30.41425705
3.315459251,0.043654333,-0.050009843,30.70787811,30.48894501
3.315459251,0.043654333,-0.05001336,30.88721466,30.51939201
3.315459251,0.043654333,-0.050009843,30.85677719,30.38381004
3.315459251,0.043654333,-0.05001336,30.82634354,30.41425705
3.315459251,0.043654333,-0.050009843,30.79590797,30.38381004
3.31576705,0.043654333,-0.05001336,30.82634354,30.45849991
3.315459251,0.043654333,-0.050009843,30.751894,30.38381004
3.31576705,0.043654333,-0.050009843,30.72145653,30.47229958
3.31576705,0.043654333,-0.05001336,30.72145653,30.42805481
3.315459251,0.043654333,-0.05001336,30.69102097,30.50274277
3.315151453,0.043654333,-0.050009843,30.76547432,30.39761162
3.315459251,0.043654333,-0.05001336,30.69102097,30.39761162
3.31576705,0.043654333,-0.050009843,30.69102097,30.35336113
3.315459251,0.043654333,-0.050009843,30.76547432,30.42805481
3.315459251,0.043654333,-0.050009843,30.6605835,30.47229958
3.31576705,0.043654333,-0.05001336,30.76547432,30.44185829
3.315459251,0.043654333,-0.05001336,30.73504066,30.44185829
3.315459251,0.043654333,-0.05001336,30.7046051,30.36716652
3.315151453,0.043654333,-0.05001336,30.8094902,30.4114151
3.315459251,0.043654333,-0.050009843,30.8094902,30.36716652
3.315459251,0.043654333,-0.050009843,30.59970856,30.33671951
3.315151453,0.043654333,-0.05001336,30.82307625,30.36716652
3.315459251,0.043654333,-0.050009843,30.77905846,30.33671951
3.315459251,0.043654333,-0.050009843,30.7046051,30.38097
3.315459251,0.043654333,-0.05001336,30.77905846,30.4114151
3.315459251,0.043654333,-0.05001336,30.7486248,30.30627441
3.315151453,0.043654333,-0.050009843,30.7486248,30.33671951
3.315459251,0.043654333,-0.05001336,30.7486248,30.4114151
3.315459251,0.043654333,-0.05001336,30.89752197,30.48610306
3.315459251,0.043654333,-0.050009843,30.82307625,30.33671951
3.315459251,0.043654333,-0.05001336,30.89752197,30.38097
3.315459251,0.043654333,-0.050016876,30.7486248,30.38097
3.315151453,0.043654333,-0.050009843,30.7486248,30.38097
3.315151453,0.043654333,-0.05001336,30.77905846,30.30627441
3.315459251,0.043654333,-0.050009843,30.82307625,30.38097
3.315459251,0.043654333,-0.05001336,30.89752197,30.4114151
3.315151453,0.043654333,-0.05001336,30.82307625,30.38097
3.315459251,0.043654333,-0.05001336,30.89752197,30.30627441
3.315459251,0.043654333,-0.050009843,30.82307625,30.45565987
3.314843655,0.043654333,-0.050006326,30.89752197,30.38097
3.315459251,0.043654333,-0.050009843,30.89752197,30.38097
3.315459251,0.043654333,-0.05001336,30.89752197,30.38097
3.315151453,0.043654333,-0.05001336,30.82307625,30.2758255
3.315151453,0.043654333,-0.050009843,30.76221466,30.3505249
3.315151453,0.043654333,-0.05001336,30.80623436,30.45565987
3.315459251,0.043654333,-0.050009843,30.73178291,30.38097
3.315459251,0.043654333,-0.05001336,30.86709213,30.3947773
3.315151453,0.043654333,-0.050009843,30.86709213,30.32008171
3.315151453,0.043654333,-0.05001336,30.7926445,30.32008171
3.315151453,0.043654333,-0.050009843,30.83666229,30.28963661
3.315459251,0.043654333,-0.050009843,30.77580643,30.42521667
3.315151453,0.043654333,-0.05001336,30.70135307,30.46946907
3.315151453,0.043654333,-0.050009843,30.80623436,30.25919533
3.315459251,0.043654333,-0.050009843,30.85025406,30.36433411
3.315151453,0.043654333,-0.05001336,30.70135307,30.48328018
3.315151453,0.043654333,-0.050009843,30.70135307,30.1844902
3.315151453,0.043654333,-0.05001336,30.85025406,30.33389473
3.315151453,0.043654333,-0.05001336,30.77580643,30.25919533
3.315459251,0.043654333,-0.050009843,30.77580643,30.33389473
3.315459251,0.043654333,-0.05001336,30.77580643,30.25919533
3.315459251,0.043654333,-0.050016876,30.85025406,30.25919533
3.315151453,0.043654333,-0.05001336,30.77580643,30.33389473
3.315151453,0.043654333,-0.05001336,30.77580643,30.40859222
3.315459251,0.043654333,-0.050009843,30.74537468,30.40859222
3.315151453,0.043654333,-0.050009843,30.81982613,30.33389473
3.315151453,0.043654333,-0.050009843,30.77580643,30.33389473
3.315151453,0.043654333,-0.050009843,30.77580643,30.25919533
3.315459251,0.043654333,-0.050009843,30.74537468,30.37815094
3.315459251,0.043654333,-0.05001336,30.74537468,30.33389473
3.315459251,0.043654333,-0.050009843,30.81982613,30.40859222
3.315459251,0.043654333,-0.050009843,30.85025406,30.33389473
3.315459251,0.043654333,-0.05001336,30.74537468,30.33389473
3.315459251,0.043654333,-0.050009843,30.78939819,30.40859222
3.314843655,0.043654333,-0.05001336,30.74537468,30.33389473
3.315459251,0.043654333,-0.05001336,30.81982613,30.45284081
3.315151453,0.043654333,-0.050016876,30.71494675,30.45284081
3.315151453,0.043654333,-0.05001336,30.77580643,30.48328018
3.315151453,0.043654333,-0.050009843,30.78939819,30.34770966
3.315151453,0.043654333,-0.050009843,30.77580643,30.52752686
3.315459251,0.043654333,-0.05001336,30.74537468,30.45284081
3.315459251,0.043654333,-0.050009843,30.74537468,30.45284081
3.315459251,0.043654333,-0.05001336,30.77580643,30.45284081
3.315459251,0.043654333,-0.050009843,30.74537468,30.37815094
3.315151453,0.043654333,-0.050009843,30.77580643,30.40859222
3.315151453,0.043654333,-0.05001336,30.77580643,30.40859222
3.315459251,0.043654333,-0.050009843,30.77580643,30.40859222
3.315151453,0.043654333,-0.05001336,30.80623436,30.43902969
3.315151453,0.043654333,-0.05001336,30.80623436,30.2149353
3.315151453,0.043654333,-0.05001336,30.80623436,30.28963661
3.315151453,0.043654333,-0.05001336,30.7926445,30.32008171
3.315151453,0.043654333,-0.050009843,30.73178291,30.3505249
3.315151453,0.043654333,-0.05001336,30.64373207,30.38097
3.315151453,0.043654333,-0.050009843,30.82307625,30.38097
3.315151453,0.043654333,-0.05001336,30.67416954,30.38097
3.315151453,0.043654333,-0.050009843,30.59970856,30.4114151
3.315151453,0.043654333,-0.050009843,30.67416954,30.4114151
3.315151453,0.043654333,-0.05001336,30.67416954,30.26202011
3.315459251,0.043654333,-0.05001336,30.6605835,30.32291603
3.315151453,0.043654333,-0.050009843,30.69102097,30.32291603
3.315151453,0.043654333,-0.050009843,30.61656189,30.32291603
3.314843655,0.043654333,-0.050009843,30.72145653,30.48894501
3.315459251,0.043654333,-0.050009843,30.78232956,30.33955956
3.315151453,0.043654333,-0.050009843,30.52851105,30.40045929
3.314843655,0.043654333,-0.05001336,30.66386032,30.43091202
3.315151453,0.043654333,-0.05001336,30.72474289,30.43091202
3.315151453,0.043654333,-0.050009843,30.63671494,30.44757462
3.315151453,0.043654333,-0.05001336,30.66716003,30.52226067
3.315151453,0.043654333,-0.05001336,30.81606674,30.40333557
3.315151453,0.043654333,-0.050009843,30.54867935,30.40333557
3.315151453,0.043654333,-0.050009843,30.65359497,30.53893089
3.314843655,0.043654333,-0.05001336,30.64002991,30.46424675
3.315151453,0.043654333,-0.05001336,30.64002991,30.34531593
3.315151453,0.043654333,-0.05001336,30.56556702,30.49469948
3.315151453,0.043654333,-0.050009843,30.59601784,30.34531593
3.315151453,0.043654333,-0.050009843,30.56556702,30.34531593
3.314843655,0.043654333,-0.050009843,30.56556702,30.30107498
3.314843655,0.043654333,-0.050009843,30.62647057,30.2872982
3.314843655,0.043654333,-0.050009843,30.62647057,30.3619957
3.315151453,0.043654333,-0.050009843,30.53844833,30.39245605
3.315151453,0.043654333,-0.050009843,30.71782494,30.42291641
3.315151453,0.043654333,-0.050009843,30.64336777,30.51429749
3.314843655,0.043654333,-0.050009843,30.73472977,30.4700737
3.315151453,0.043654333,-0.050009843,30.79563904,30.36491966
3.315151453,0.043654333,-0.050009843,30.79563904,30.5752182
3.315151453,0.043654333,-0.050009843,30.75163841,30.35115623
3.315151453,0.043654333,-0.050009843,30.75163841,30.48677444
3.315151453,0.043654333,-0.050009843,30.78209114,30.45631218
3.314843655,0.043654333,-0.05001336,30.70763969,30.41208458
3.314843655,0.043654333,-0.050009843,30.70763969,30.44254875
3.315151453,0.043654333,-0.05001336,30.73809814,30.51723862
3.315151453,0.043654333,-0.050009843,30.73809814,30.57816696
3.315151453,0.043654333,-0.050009843,30.79901314,30.50348473
3.315151453,0.043654333,-0.050009843,30.90391541,30.53395081
3.314843655,0.043654333,-0.050009843,30.75502205,30.3098774
3.315151453,0.043654333,-0.050009843,30.75502205,30.38457298
3.315151453,0.043654333,-0.050009843,30.75502205,30.38457298
3.314843655,0.043654333,-0.05001336,30.90391541,30.38457298
3.314843655,0.043654333,-0.050009843,30.68056679,30.23517227
3.314843655,0.043654333,-0.050009843,30.78548241,30.3098774
3.314843655,0.043654333,-0.050009843,30.71102905,30.26564789
3.314843655,0.043654333,-0.050009843,30.81594086,30.26564789
3.314536095,0.043654333,-0.050009843,30.74148941,30.32659912
3.314843655,0.043654333,-0.050006326,30.74148941,30.370821
3.314843655,0.043654333,-0.050009843,30.80241394,30.43176651
3.314843655,0.043654333,-0.050009843,30.69749641,30.23814774
3.315151453,0.043654333,-0.050006326,30.77195168,30.35707092
3.314843655,0.043654333,-0.050009843,30.75842285,30.31284904
3.315151453,0.043654333,-0.050009843,30.8328743,30.41802406
3.314843655,0.043654333,-0.050009843,30.8193531,30.40427971
3.315151453,0.043654333,-0.05001336,30.84981537,30.26862907
3.314843655,0.043654333,-0.050009843,30.6704464,30.43475914
3.314843655,0.043654333,-0.050009843,30.70091438,30.43475914
3.314843655,0.043654333,-0.050009843,30.6873951,30.49570847
3.314843655,0.043654333,-0.050009843,30.79231834,30.45150185
3.315151453,0.043654333,-0.050009843,30.71786499,30.45150185
3.314843655,0.043654333,-0.050009843,30.82278824,30.45150185
3.314843655,0.043654333,-0.050009843,30.67387962,30.48197746
3.315151453,0.043654333,-0.050009843,30.85325432,30.51245689
3.314843655,0.043654333,-0.050009843,30.88372231,30.54293442
3.315151453,0.043654333,-0.050009843,30.80927658,30.46825027
3.315151453,0.043654333,-0.050006326,30.80927658,30.46825027
3.314843655,0.043654333,-0.050009843,30.73482323,30.46825027
3.314843655,0.043654333,-0.050009843,30.87021637,30.49873161
3.314843655,0.043654333,-0.050009843,30.87021637,30.39356041
3.314843655,0.043654333,-0.050006326,30.83974457,30.39356041
3.315151453,0.043654333,-0.050009843,30.83974457,30.42404175
3.314843655,0.043654333,-0.050009843,30.83974457,30.49873161
3.314843655,0.043654333,-0.050009843,30.83974457,30.49873161
3.314843655,0.043654333,-0.050009843,30.76529312,30.57341385
3.314843655,0.043654333,-0.050009843,30.94465828,30.42404175
3.314843655,0.043654333,-0.050009843,30.94465828,30.49873161
3.314843655,0.043654333,-0.050006326,30.87021637,30.57341385
3.314843655,0.043654333,-0.05001336,30.76529312,30.42404175
3.314843655,0.043654333,-0.050009843,30.91418839,30.49873161
3.314843655,0.043654333,-0.050006326,30.83974457,30.49873161
3.314843655,0.043654333,-0.050006326,30.73482323,30.57341385
3.315151453,0.043654333,-0.050009843,30.94465828,30.42404175
3.314843655,0.043654333,-0.050009843,30.91418839,30.54293442
3.314843655,0.043654333,-0.050009843,30.83974457,30.49873161
3.314843655,0.043654333,-0.050009843,30.87021637,30.42404175
3.314843655,0.043654333,-0.050009843,30.87021637,30.42404175
3.314536095,0.043654333,-0.050009843,30.94465828,30.4545269
3.314536095,0.043654333,-0.050006326,30.79576683,30.4545269
3.314843655,0.043654333,-0.050009843,30.87021637,30.4545269
3.315459251,0.043654333,-0.050009843,30.87021637,30.34934807
3.314843655,0.043654333,-0.05001336,30.79576683,30.42404175
3.314843655,0.043654333,-0.050009843,30.87021637,30.42404175
3.314843655,0.043654333,-0.050006326,30.82624054,30.49873161
3.314843655,0.043654333,-0.050009843,30.79576683,30.42404175
3.314536095,0.043654333,-0.050009843,30.87021637,30.4545269
3.314843655,0.043654333,-0.050006326,30.87021637,30.34934807
3.315151453,0.043654333,-0.050009843,30.72131538,30.4545269
3.314536095,0.043654333,-0.050009843,30.82624054,30.4545269
3.314843655,0.043654333,-0.050009843,30.79576683,30.37983322
3.314843655,0.043654333,-0.050009843,30.85671234,30.48500633
3.314536095,0.043654333,-0.050009843,30.82624054,30.41031837
3.314843655,0.043654333,-0.050009843,30.90068626,30.4545269
3.315151453,0.043654333,-0.050009843,30.90068626,30.4545269
3.314843655,0.043654333,-0.050009843,30.82624054,30.37983322
3.315151453,0.043654333,-0.050009843,30.85671234,30.4545269
3.314843655,0.043654333,-0.050009843,30.751791,30.37983322
3.314843655,0.043654333,-0.050009843,30.82624054,30.4545269
3.314843655,0.043654333,-0.050006326,30.82624054,30.4545269
3.314536095,0.043654333,-0.050009843,30.87021637,30.4545269
